Strategy,Simulation,Maximum Drawdown
Risk-Aware Regime Switching,5135,-0.4011197260516649
Risk-Aware Regime Switching,5136,-0.34705960299700933
Risk-Aware Regime Switching,5137,-0.2183984854442107
Risk-Aware Regime Switching,5138,-0.16397467675440902
Risk-Aware Regime Switching,5139,-0.16631379937855373
Risk-Aware Regime Switching,5140,-0.2852380365359498
Risk-Aware Regime Switching,5141,-0.14691864580492542
Risk-Aware Regime Switching,5142,-0.2517072811850709
Risk-Aware Regime Switching,5143,-0.26994590555497555
Risk-Aware Regime Switching,5144,-0.2388005358665024
Risk-Aware Regime Switching,5145,-0.3088751161020836
Risk-Aware Regime Switching,5146,-0.16975510278403916
Risk-Aware Regime Switching,5147,-0.22314352192665854
Risk-Aware Regime Switching,5148,-0.26799573288844936
Risk-Aware Regime Switching,5149,-0.309605938481364
Risk-Aware Regime Switching,5150,-0.18493932299619964
Risk-Aware Regime Switching,5151,-0.3792844626736839
Risk-Aware Regime Switching,5152,-0.12488120864825936
Risk-Aware Regime Switching,5153,-0.1461970159733711
Risk-Aware Regime Switching,5154,-0.1578329753134905
Risk-Aware Regime Switching,5155,-0.28375921998866604
Risk-Aware Regime Switching,5156,-0.21155952320355742
Risk-Aware Regime Switching,5157,-0.21229494478296318
Risk-Aware Regime Switching,5158,-0.2573363615186425
Risk-Aware Regime Switching,5159,-0.11324216428787015
Risk-Aware Regime Switching,5160,-0.15702170290987894
Risk-Aware Regime Switching,5161,-0.31848702264333806
Risk-Aware Regime Switching,5162,-0.29902942041293035
Risk-Aware Regime Switching,5163,-0.33957169772708296
Risk-Aware Regime Switching,5164,-0.3357741879946812
Risk-Aware Regime Switching,5165,-0.3635751029560753
Risk-Aware Regime Switching,5166,-0.19070270628366504
Risk-Aware Regime Switching,5167,-0.22449759415768433
Risk-Aware Regime Switching,5168,-0.17526255396143986
Risk-Aware Regime Switching,5169,-0.12382298195452679
Risk-Aware Regime Switching,5170,-0.23144691225219638
Risk-Aware Regime Switching,5171,-0.29011846732086866
Risk-Aware Regime Switching,5172,-0.39060620943323876
Risk-Aware Regime Switching,5173,-0.2257245866409885
Risk-Aware Regime Switching,5174,-0.1332802941605562
Risk-Aware Regime Switching,5175,-0.16148039033489636
Risk-Aware Regime Switching,5176,-0.12880317628349303
Risk-Aware Regime Switching,5177,-0.21353891834493077
Risk-Aware Regime Switching,5178,-0.3041700084711271
Risk-Aware Regime Switching,5179,-0.20014047171727645
Risk-Aware Regime Switching,5180,-0.3777713272053336
Risk-Aware Regime Switching,5181,-0.21503987254746426
Risk-Aware Regime Switching,5182,-0.5220257279542517
Risk-Aware Regime Switching,5183,-0.1730577555028321
Risk-Aware Regime Switching,5184,-0.20299261018323933
Risk-Aware Regime Switching,5185,-0.21496949539458465
Risk-Aware Regime Switching,5186,-0.10695922441930583
Risk-Aware Regime Switching,5187,-0.13209506729774945
Risk-Aware Regime Switching,5188,-0.28085803888748095
Risk-Aware Regime Switching,5189,-0.4441302312547869
Risk-Aware Regime Switching,5190,-0.2614259124946353
Risk-Aware Regime Switching,5191,-0.19676622895506346
Risk-Aware Regime Switching,5192,-0.26878753748415507
Risk-Aware Regime Switching,5193,-0.21033655202099788
Risk-Aware Regime Switching,5194,-0.17312156507491405
Risk-Aware Regime Switching,5195,-0.17488189564344758
Risk-Aware Regime Switching,5196,-0.15580023210970717
Risk-Aware Regime Switching,5197,-0.12392097448086925
Risk-Aware Regime Switching,5198,-0.42412018435993093
Risk-Aware Regime Switching,5199,-0.21249310646171016
Risk-Aware Regime Switching,5200,-0.19782292919182798
Risk-Aware Regime Switching,5201,-0.1872080753354758
Risk-Aware Regime Switching,5202,-0.22561385327440375
Risk-Aware Regime Switching,5203,-0.2655299319082136
Risk-Aware Regime Switching,5204,-0.20494072447925082
Risk-Aware Regime Switching,5205,-0.19995622033511673
Risk-Aware Regime Switching,5206,-0.1350152531885518
Risk-Aware Regime Switching,5207,-0.14961248860941223
Risk-Aware Regime Switching,5208,-0.16208905590286538
Risk-Aware Regime Switching,5209,-0.14701498771082588
Risk-Aware Regime Switching,5210,-0.36473999297815207
Risk-Aware Regime Switching,5211,-0.12505975746802522
Risk-Aware Regime Switching,5212,-0.15652928359792728
Risk-Aware Regime Switching,5213,-0.19540596785241127
Risk-Aware Regime Switching,5214,-0.36940102421255383
Risk-Aware Regime Switching,5215,-0.18955779209843182
Risk-Aware Regime Switching,5216,-0.25549383231679745
Risk-Aware Regime Switching,5217,-0.19555261754284192
Risk-Aware Regime Switching,5218,-0.24991385441279446
Risk-Aware Regime Switching,5219,-0.2731937259809746
Risk-Aware Regime Switching,5220,-0.1698881484674356
Risk-Aware Regime Switching,5221,-0.2712794079380434
Risk-Aware Regime Switching,5222,-0.2092652375402254
Risk-Aware Regime Switching,5223,-0.19377338784577536
Risk-Aware Regime Switching,5224,-0.21625772705859847
Risk-Aware Regime Switching,5225,-0.3120276737717882
Risk-Aware Regime Switching,5226,-0.3611421600880661
Risk-Aware Regime Switching,5227,-0.10581897368490822
Risk-Aware Regime Switching,5228,-0.22065000587368844
Risk-Aware Regime Switching,5229,-0.4616483176784666
Risk-Aware Regime Switching,5230,-0.4636007314712761
Risk-Aware Regime Switching,5231,-0.32499131795004743
Risk-Aware Regime Switching,5232,-0.34829115330352456
Risk-Aware Regime Switching,5233,-0.10959797625631273
Risk-Aware Regime Switching,5234,-0.1346325447848301
Risk-Aware Regime Switching,5235,-0.3276193632178981
Risk-Aware Regime Switching,5236,-0.2690675196872748
Risk-Aware Regime Switching,5237,-0.37526751746411213
Risk-Aware Regime Switching,5238,-0.2798264776831586
Risk-Aware Regime Switching,5239,-0.2765255544014088
Risk-Aware Regime Switching,5240,-0.12386504130562248
Risk-Aware Regime Switching,5241,-0.18320774490763525
Risk-Aware Regime Switching,5242,-0.2686954007095489
Risk-Aware Regime Switching,5243,-0.29500961996583686
Risk-Aware Regime Switching,5244,-0.4754502074698608
Risk-Aware Regime Switching,5245,-0.4084817887251624
Risk-Aware Regime Switching,5246,-0.41278781067724657
Risk-Aware Regime Switching,5247,-0.12547900572057813
Risk-Aware Regime Switching,5248,-0.21628442915486157
Risk-Aware Regime Switching,5249,-0.2458830175003791
Risk-Aware Regime Switching,5250,-0.14348912845640682
Risk-Aware Regime Switching,5251,-0.18272380005163724
Risk-Aware Regime Switching,5252,-0.1845157884526899
Risk-Aware Regime Switching,5253,-0.257303033279614
Risk-Aware Regime Switching,5254,-0.27265651863848783
Risk-Aware Regime Switching,5255,-0.14898598201183966
Risk-Aware Regime Switching,5256,-0.11994581455415565
Risk-Aware Regime Switching,5257,-0.3239529742504549
Risk-Aware Regime Switching,5258,-0.34557175185155653
Risk-Aware Regime Switching,5259,-0.2284787659212416
Risk-Aware Regime Switching,5260,-0.2337507470297856
Risk-Aware Regime Switching,5261,-0.2338284179917801
Risk-Aware Regime Switching,5262,-0.4349155153697275
Risk-Aware Regime Switching,5263,-0.2004128675063065
Risk-Aware Regime Switching,5264,-0.3204885138651562
Risk-Aware Regime Switching,5265,-0.28159220887516423
Risk-Aware Regime Switching,5266,-0.2471494898598522
Risk-Aware Regime Switching,5267,-0.2876729537704743
Risk-Aware Regime Switching,5268,-0.23029971253609782
Risk-Aware Regime Switching,5269,-0.22512057322255452
Risk-Aware Regime Switching,5270,-0.20431326338626765
Risk-Aware Regime Switching,5271,-0.12766603257168818
Risk-Aware Regime Switching,5272,-0.268119445272758
Risk-Aware Regime Switching,5273,-0.2640944698789034
Risk-Aware Regime Switching,5274,-0.15939368948078547
Risk-Aware Regime Switching,5275,-0.2013528356636577
Risk-Aware Regime Switching,5276,-0.24329880364194278
Risk-Aware Regime Switching,5277,-0.2804434400676096
Risk-Aware Regime Switching,5278,-0.3662484703722305
Risk-Aware Regime Switching,5279,-0.1959280666934603
Risk-Aware Regime Switching,5280,-0.2619432760826649
Risk-Aware Regime Switching,5281,-0.1460063173506897
Risk-Aware Regime Switching,5282,-0.11834164246049317
Risk-Aware Regime Switching,5283,-0.26177282457009843
Risk-Aware Regime Switching,5284,-0.27797121923781754
Risk-Aware Regime Switching,5285,-0.1483630518198139
Risk-Aware Regime Switching,5286,-0.14439134289144284
Risk-Aware Regime Switching,5287,-0.21291678842765505
Risk-Aware Regime Switching,5288,-0.3728152671793873
Risk-Aware Regime Switching,5289,-0.18292859221845637
Risk-Aware Regime Switching,5290,-0.17503049121773917
Risk-Aware Regime Switching,5291,-0.21109987392313456
Risk-Aware Regime Switching,5292,-0.22374845338604343
Risk-Aware Regime Switching,5293,-0.26125004922018413
Risk-Aware Regime Switching,5294,-0.22033581557335824
Risk-Aware Regime Switching,5295,-0.27922556511851204
Risk-Aware Regime Switching,5296,-0.21398091222811477
Risk-Aware Regime Switching,5297,-0.19023545582616175
Risk-Aware Regime Switching,5298,-0.2651782963306104
Risk-Aware Regime Switching,5299,-0.31156910509122326
Risk-Aware Regime Switching,5300,-0.39336576579994353
Risk-Aware Regime Switching,5301,-0.363585361095224
Risk-Aware Regime Switching,5302,-0.1703796700776672
Risk-Aware Regime Switching,5303,-0.34126435517992115
Risk-Aware Regime Switching,5304,-0.11637346543920857
Risk-Aware Regime Switching,5305,-0.23002902332034525
Risk-Aware Regime Switching,5306,-0.1965137821589159
Risk-Aware Regime Switching,5307,-0.30539561927527614
Risk-Aware Regime Switching,5308,-0.23986541415682106
Risk-Aware Regime Switching,5309,-0.3067222238731393
Risk-Aware Regime Switching,5310,-0.18788252553781348
Risk-Aware Regime Switching,5311,-0.2570559600345925
Risk-Aware Regime Switching,5312,-0.23976442497082406
Risk-Aware Regime Switching,5313,-0.254498925191434
Risk-Aware Regime Switching,5314,-0.2540490514757322
Risk-Aware Regime Switching,5315,-0.21172287369185283
Risk-Aware Regime Switching,5316,-0.10887963035903347
Risk-Aware Regime Switching,5317,-0.4516999886488574
Risk-Aware Regime Switching,5318,-0.3314617704271352
Risk-Aware Regime Switching,5319,-0.2508758067496233
Risk-Aware Regime Switching,5320,-0.13837216687581455
Risk-Aware Regime Switching,5321,-0.21477845545288765
Risk-Aware Regime Switching,5322,-0.12441837361756514
Risk-Aware Regime Switching,5323,-0.21571174482231958
Risk-Aware Regime Switching,5324,-0.39651125614511173
Risk-Aware Regime Switching,5325,-0.1873416129996378
Risk-Aware Regime Switching,5326,-0.21062637081703361
Risk-Aware Regime Switching,5327,-0.2131537661989359
Risk-Aware Regime Switching,5328,-0.24440103435880556
Risk-Aware Regime Switching,5329,-0.2617270527110449
Risk-Aware Regime Switching,5330,-0.13558553975309628
Risk-Aware Regime Switching,5331,-0.24769406927440218
Risk-Aware Regime Switching,5332,-0.46226974626723527
Risk-Aware Regime Switching,5333,-0.14918861908664272
Risk-Aware Regime Switching,5334,-0.15064690588427132
Risk-Aware Regime Switching,5335,-0.16316687508605188
Risk-Aware Regime Switching,5336,-0.1303638039247349
Risk-Aware Regime Switching,5337,-0.29433224204365627
Risk-Aware Regime Switching,5338,-0.2468154673224462
Risk-Aware Regime Switching,5339,-0.26797226490280157
Risk-Aware Regime Switching,5340,-0.2931840903698547
Risk-Aware Regime Switching,5341,-0.3430302389910097
Risk-Aware Regime Switching,5342,-0.19000881303371353
Risk-Aware Regime Switching,5343,-0.3238366166381519
Risk-Aware Regime Switching,5344,-0.16127998523631193
Risk-Aware Regime Switching,5345,-0.38752111207527096
Risk-Aware Regime Switching,5346,-0.22878545912116066
Risk-Aware Regime Switching,5347,-0.10394075502375677
Risk-Aware Regime Switching,5348,-0.2657077169316754
Risk-Aware Regime Switching,5349,-0.2882018683583423
Risk-Aware Regime Switching,5350,-0.16418245103387763
Risk-Aware Regime Switching,5351,-0.25327074270580896
Risk-Aware Regime Switching,5352,-0.19751158576680827
Risk-Aware Regime Switching,5353,-0.2743785287095639
Risk-Aware Regime Switching,5354,-0.2816799013192247
Risk-Aware Regime Switching,5355,-0.1830308585692224
Risk-Aware Regime Switching,5356,-0.14928578277432902
Risk-Aware Regime Switching,5357,-0.18259947826103495
Risk-Aware Regime Switching,5358,-0.19898466005681603
Risk-Aware Regime Switching,5359,-0.3406506568291582
Risk-Aware Regime Switching,5360,-0.14370260556497316
Risk-Aware Regime Switching,5361,-0.12889220954921143
Risk-Aware Regime Switching,5362,-0.27424062031945307
Risk-Aware Regime Switching,5363,-0.169732533999721
Risk-Aware Regime Switching,5364,-0.3306742179121609
Risk-Aware Regime Switching,5365,-0.34311771075461484
Risk-Aware Regime Switching,5366,-0.17444146786624037
Risk-Aware Regime Switching,5367,-0.19621192071135996
Risk-Aware Regime Switching,5368,-0.26796155414044454
Risk-Aware Regime Switching,5369,-0.20820207456515294
Risk-Aware Regime Switching,5370,-0.2900912877288043
Risk-Aware Regime Switching,5371,-0.3144311448973355
Risk-Aware Regime Switching,5372,-0.2884225449052018
Risk-Aware Regime Switching,5373,-0.38905774855337527
Risk-Aware Regime Switching,5374,-0.1843263226406172
Risk-Aware Regime Switching,5375,-0.23890236070687532
Risk-Aware Regime Switching,5376,-0.24532104944153799
Risk-Aware Regime Switching,5377,-0.255386819927771
Risk-Aware Regime Switching,5378,-0.18485173102373398
Risk-Aware Regime Switching,5379,-0.14588365396846814
Risk-Aware Regime Switching,5380,-0.12170682650349629
Risk-Aware Regime Switching,5381,-0.14529175073904765
Risk-Aware Regime Switching,5382,-0.23591377366020871
Risk-Aware Regime Switching,5383,-0.1547310198015992
Risk-Aware Regime Switching,5384,-0.24960332185456502
Risk-Aware Regime Switching,5385,-0.42146050123811185
Risk-Aware Regime Switching,5386,-0.19797958081324152
Risk-Aware Regime Switching,5387,-0.20596562181837907
Risk-Aware Regime Switching,5388,-0.11456122002973057
Risk-Aware Regime Switching,5389,-0.3238115334894899
Risk-Aware Regime Switching,5390,-0.3002698038265579
Risk-Aware Regime Switching,5391,-0.13276405474845898
Risk-Aware Regime Switching,5392,-0.18827684425687652
Risk-Aware Regime Switching,5393,-0.20303395888651676
Risk-Aware Regime Switching,5394,-0.45680556909679015
Risk-Aware Regime Switching,5395,-0.28962470160720954
Risk-Aware Regime Switching,5396,-0.2854036630178425
Risk-Aware Regime Switching,5397,-0.11474036622911377
Risk-Aware Regime Switching,5398,-0.2247053572853448
Risk-Aware Regime Switching,5399,-0.18742197609951516
Risk-Aware Regime Switching,5400,-0.24016667825934845
Risk-Aware Regime Switching,5401,-0.17522683928898863
Risk-Aware Regime Switching,5402,-0.33856188916176355
Risk-Aware Regime Switching,5403,-0.2224804900495816
Risk-Aware Regime Switching,5404,-0.2861078475607005
Risk-Aware Regime Switching,5405,-0.1342429238104118
Risk-Aware Regime Switching,5406,-0.19878616508493607
Risk-Aware Regime Switching,5407,-0.41543894582692853
Risk-Aware Regime Switching,5408,-0.3022253757811817
Risk-Aware Regime Switching,5409,-0.3570287484284571
Risk-Aware Regime Switching,5410,-0.11514612860580697
Risk-Aware Regime Switching,5411,-0.2840149146520212
Risk-Aware Regime Switching,5412,-0.1713877490297191
Risk-Aware Regime Switching,5413,-0.20370414452037977
Risk-Aware Regime Switching,5414,-0.11764467654504951
Risk-Aware Regime Switching,5415,-0.2464811520369138
Risk-Aware Regime Switching,5416,-0.16508110370172357
Risk-Aware Regime Switching,5417,-0.1566937214280003
Risk-Aware Regime Switching,5418,-0.13823862313761925
Risk-Aware Regime Switching,5419,-0.41776251740126336
Risk-Aware Regime Switching,5420,-0.20743512006188491
Risk-Aware Regime Switching,5421,-0.0957906921499988
Risk-Aware Regime Switching,5422,-0.1595257959450126
Risk-Aware Regime Switching,5423,-0.2681851148287322
Risk-Aware Regime Switching,5424,-0.41744225502976606
Risk-Aware Regime Switching,5425,-0.1556560932213129
Risk-Aware Regime Switching,5426,-0.1786274706916221
Risk-Aware Regime Switching,5427,-0.13679987145353634
Risk-Aware Regime Switching,5428,-0.26003553429049786
Risk-Aware Regime Switching,5429,-0.21593988404454956
Risk-Aware Regime Switching,5430,-0.17199275048312956
Risk-Aware Regime Switching,5431,-0.34892021923047256
Risk-Aware Regime Switching,5432,-0.3033372548851576
Risk-Aware Regime Switching,5433,-0.1901474789434603
Risk-Aware Regime Switching,5434,-0.20619898121776659
Risk-Aware Regime Switching,5435,-0.2226416506340575
Risk-Aware Regime Switching,5436,-0.20689224945304174
Risk-Aware Regime Switching,5437,-0.19865080528705292
Risk-Aware Regime Switching,5438,-0.28012726890132467
Risk-Aware Regime Switching,5439,-0.34108914414816693
Risk-Aware Regime Switching,5440,-0.2694092612006068
Risk-Aware Regime Switching,5441,-0.23720382751417046
Risk-Aware Regime Switching,5442,-0.16274790856622856
Risk-Aware Regime Switching,5443,-0.27328956511195857
Risk-Aware Regime Switching,5444,-0.3208435798192928
Risk-Aware Regime Switching,5445,-0.12038650146741392
Risk-Aware Regime Switching,5446,-0.49602836504553904
Risk-Aware Regime Switching,5447,-0.2424543524135382
Risk-Aware Regime Switching,5448,-0.155556558431993
Risk-Aware Regime Switching,5449,-0.4979151759062258
Risk-Aware Regime Switching,5450,-0.2513116640884212
Risk-Aware Regime Switching,5451,-0.1869720072267742
Risk-Aware Regime Switching,5452,-0.24726126206393573
Risk-Aware Regime Switching,5453,-0.13313169881313403
Risk-Aware Regime Switching,5454,-0.23626574217979968
Risk-Aware Regime Switching,5455,-0.18277942941601444
Risk-Aware Regime Switching,5456,-0.11537896727322916
